label,Lx0,Ly0,Lx1,Ly1,Lx2,Ly2,Lx3,Ly3,Lx4,Ly4,Lx5,Ly5,Lx6,Ly6,Lx7,Ly7,Lx8,Ly8,Lx9,Ly9,Lx10,Ly10,Lx11,Ly11,Lx12,Ly12,Lx13,Ly13,Lx14,Ly14,Lx15,Ly15,Lx16,Ly16,Lx17,Ly17,Lx18,Ly18,Lx19,Ly19,Lx20,Ly20,Rx0,Ry0,Rx1,Ry1,Rx2,Ry2,Rx3,Ry3,Rx4,Ry4,Rx5,Ry5,Rx6,Ry6,Rx7,Ry7,Rx8,Ry8,Rx9,Ry9,Rx10,Ry10,Rx11,Ry11,Rx12,Ry12,Rx13,Ry13,Rx14,Ry14,Rx15,Ry15,Rx16,Ry16,Rx17,Ry17,Rx18,Ry18,Rx19,Ry19,Rx20,Ry20
AGREE,0.0,0.0,0.139082,-0.149948,0.226662,-0.2742,0.29404,-0.335101,0.330868,-0.328733,0.115026,-0.574366,0.157948,-0.757767,0.195163,-0.890371,0.215906,-1.0,0.029078,-0.529761,0.217457,-0.579209,0.280448,-0.416803,0.272344,-0.319284,-0.025158,-0.422864,0.177337,-0.366165,0.193809,-0.245306,0.145867,-0.213674,-0.05403,-0.287272,0.113494,-0.220635,0.131397,-0.156681,0.085406,-0.156891,0.0,0.0,-0.178306,0.080979,-0.3546,0.115885,-0.478241,0.11395,-0.478173,-0.004064,-0.556139,-0.377903,-0.757467,-0.47672,-0.88657,-0.543132,-1.0,-0.612536,-0.455046,-0.504186,-0.579993,-0.350508,-0.48196,-0.12262,-0.386568,-0.013019,-0.328213,-0.552987,-0.423407,-0.331831,-0.34069,-0.120904,-0.263492,-0.033272,-0.193838,-0.539176,-0.290958,-0.402138,-0.260125,-0.223966,-0.209524,-0.135855
AGREE,0.0,0.0,0.136357,-0.140716,0.219832,-0.25926,0.291704,-0.317119,0.344609,-0.321912,0.113233,-0.565449,0.162104,-0.751524,0.201681,-0.886665,0.22358,-1.0,0.029933,-0.519754,0.222586,-0.569696,0.287612,-0.412304,0.28176,-0.315212,-0.021189,-0.413702,0.183878,-0.367735,0.199317,-0.244813,0.149609,-0.206217,-0.048965,-0.281323,0.119659,-0.229254,0.135467,-0.159577,0.086908,-0.14961,0.0,0.0,-0.176437,0.07094,-0.359829,0.100974,-0.482892,0.092871,-0.482764,-0.022234,-0.557818,-0.384816,-0.757623,-0.47204,-0.886383,-0.536238,-1.0,-0.60294,-0.45721,-0.507356,-0.57661,-0.356108,-0.484702,-0.137252,-0.396405,-0.031506,-0.32825,-0.553881,-0.426788,-0.345456,-0.348414,-0.138169,-0.272634,-0.049626,-0.190085,-0.538168,-0.296643,-0.414082,-0.268897,-0.235853,-0.216948,-0.143772
AGREE,0.0,0.0,0.138741,-0.14036,0.223026,-0.262712,0.292903,-0.323912,0.34429,-0.328365,0.113375,-0.564212,0.162088,-0.752279,0.201241,-0.88712,0.223147,-1.0,0.030804,-0.518903,0.225281,-0.570139,0.287363,-0.410214,0.278894,-0.31216,-0.020409,-0.41399,0.185159,-0.371437,0.200099,-0.247321,0.151776,-0.208895,-0.048047,-0.282024,0.12003,-0.233751,0.136718,-0.164102,0.090196,-0.154006,0.0,0.0,-0.183336,0.077624,-0.363335,0.10661,-0.487638,0.102696,-0.480021,-0.018347,-0.556824,-0.377707,-0.756175,-0.474418,-0.885219,-0.535344,-1.0,-0.601273,-0.456365,-0.502258,-0.57896,-0.347002,-0.481034,-0.128093,-0.389945,-0.031277,-0.330093,-0.549872,-0.427207,-0.330524,-0.343108,-0.127384,-0.266652,-0.050098,-0.196578,-0.533553,-0.297354,-0.395473,-0.264736,-0.219526,-0.211894,-0.136451
AGREE,0.0,0.0,0.134822,-0.140598,0.218822,-0.270336,0.292158,-0.33699,0.353332,-0.341692,0.113906,-0.565155,0.164959,-0.754009,0.20303,-0.888412,0.224965,-1.0,0.033442,-0.521091,0.225886,-0.578745,0.291478,-0.419257,0.287647,-0.31883,-0.01596,-0.416561,0.185052,-0.377242,0.200673,-0.253148,0.154058,-0.213811,-0.041806,-0.284595,0.121962,-0.236666,0.13921,-0.168765,0.093493,-0.158587,0.0,0.0,-0.214958,0.047499,-0.416311,0.054828,-0.542812,0.010537,-0.526829,-0.093613,-0.5666,-0.426422,-0.763399,-0.494514,-0.893083,-0.548785,-1.0,-0.601045,-0.461914,-0.539749,-0.583978,-0.410464,-0.514639,-0.222954,-0.43423,-0.130097,-0.329042,-0.579339,-0.428437,-0.377416,-0.371124,-0.196145,-0.30598,-0.121713,-0.188989,-0.565092,-0.294479,-0.447484,-0.290557,-0.291813,-0.25479,-0.205644
AGREE,0.0,0.0,0.131776,-0.157753,0.217471,-0.280091,0.287002,-0.337052,0.333811,-0.329104,0.121021,-0.56738,0.164294,-0.756356,0.205037,-0.890604,0.229662,-1.0,0.034582,-0.515172,0.217611,-0.558773,0.285818,-0.420415,0.281628,-0.326311,-0.019715,-0.407315,0.17835,-0.356253,0.195383,-0.256801,0.142611,-0.22628,-0.0491,-0.273721,0.122197,-0.208515,0.135544,-0.154611,0.081798,-0.155306,0.0,0.0,-0.41193,-0.024319,-0.736062,-0.17368,-0.779724,-0.416564,-0.663775,-0.657959,-0.724522,-0.798562,-1.0,-0.907159,-0.911644,-0.659843,-0.807474,-0.583927,-0.57874,-0.90551,-0.870237,-0.96174,-0.788691,-0.728707,-0.675098,-0.662444,-0.414395,-0.939964,-0.667102,-0.874556,-0.613002,-0.64856,-0.530491,-0.5639,-0.236326,-0.926067,-0.424496,-0.884697,-0.445398,-0.713198,-0.419002,-0.616713
AGREE,0.0,0.0,0.134981,-0.152111,0.221474,-0.268129,0.282699,-0.317942,0.311745,-0.313378,0.10586,-0.555386,0.148434,-0.753436,0.191528,-0.888749,0.216224,-1.0,0.022139,-0.503944,0.194353,-0.562764,0.2651,-0.432468,0.261802,-0.344863,-0.032755,-0.39863,0.152328,-0.345657,0.181827,-0.256942,0.140765,-0.235901,-0.063614,-0.264769,0.092585,-0.202405,0.118158,-0.160812,0.076329,-0.167547,0.0,0.0,-0.313013,-0.083654,-0.571451,-0.295795,-0.607597,-0.528538,-0.505596,-0.71679,-0.54852,-0.807725,-0.786529,-1.0,-0.901109,-0.994921,-0.961627,-0.992652,-0.398571,-0.891752,-0.625966,-0.949664,-0.607304,-0.747164,-0.531855,-0.655311,-0.239489,-0.908186,-0.450352,-0.883194,-0.447667,-0.683583,-0.393563,-0.599329,-0.074329,-0.88567,-0.254001,-0.903656,-0.291198,-0.761091,-0.270912,-0.677568
AGREE,0.0,0.0,0.12947,-0.148616,0.21523,-0.266993,0.282208,-0.319877,0.316551,-0.313604,0.105095,-0.552686,0.151171,-0.751708,0.194348,-0.888524,0.218534,-1.0,0.01857,-0.504503,0.196703,-0.572206,0.261468,-0.436975,0.252856,-0.34885,-0.035249,-0.400151,0.157649,-0.345782,0.175579,-0.249658,0.124922,-0.228949,-0.063114,-0.269249,0.099506,-0.202374,0.114553,-0.152416,0.0632,-0.158049,0.0,0.0,-0.300335,-0.074908,-0.556912,-0.283862,-0.585469,-0.525659,-0.447222,-0.709311,-0.547422,-0.798302,-0.769354,-0.979242,-0.903978,-0.981889,-1.0,-0.972875,-0.39366,-0.888259,-0.618785,-0.928395,-0.601547,-0.750057,-0.539138,-0.65785,-0.228881,-0.904667,-0.451246,-0.869941,-0.444197,-0.6833,-0.393625,-0.591875,-0.047274,-0.871211,-0.246198,-0.859455,-0.279664,-0.712571,-0.25691,-0.618913
AGREE,0.0,0.0,0.125951,-0.15287,0.201883,-0.265269,0.267996,-0.309247,0.312331,-0.295977,0.093586,-0.56703,0.131478,-0.753824,0.172206,-0.892112,0.197183,-1.0,0.004332,-0.516227,0.190523,-0.541477,0.25476,-0.400681,0.247233,-0.310291,-0.05141,-0.405104,0.145333,-0.332715,0.161143,-0.241966,0.110217,-0.224283,-0.081427,-0.267101,0.081783,-0.18163,0.09208,-0.135735,0.037968,-0.148602,0.0,0.0,-0.170896,0.005503,-0.316597,-0.080257,-0.298567,-0.236326,-0.235136,-0.381221,-0.39224,-0.468268,-0.523468,-0.704462,-0.603562,-0.867356,-0.685287,-1.0,-0.269185,-0.543762,-0.292436,-0.660009,-0.242766,-0.457317,-0.223029,-0.339453,-0.144088,-0.5718,-0.14323,-0.676941,-0.121555,-0.471347,-0.115524,-0.363452,-0.027556,-0.546733,-0.035853,-0.622456,-0.030593,-0.472561,-0.029464,-0.391039
AGREE,0.0,0.0,0.126772,-0.147118,0.208066,-0.255319,0.279502,-0.299578,0.329089,-0.304291,0.103314,-0.560553,0.149929,-0.753187,0.187387,-0.890392,0.207676,-1.0,0.0164,-0.509119,0.198225,-0.54581,0.2672,-0.401578,0.26751,-0.304594,-0.03756,-0.396367,0.16128,-0.322655,0.17546,-0.22882,0.123916,-0.206846,-0.066845,-0.256789,0.096098,-0.176274,0.1065,-0.127851,0.05361,-0.138539,0.0,0.0,-0.171595,-0.027522,-0.320614,-0.149394,-0.317794,-0.323699,-0.233352,-0.447022,-0.367907,-0.496026,-0.510308,-0.725035,-0.590952,-0.872423,-0.660724,-1.0,-0.239439,-0.558007,-0.289552,-0.69188,-0.250671,-0.526058,-0.218573,-0.39606,-0.110749,-0.57493,-0.149959,-0.68105,-0.132146,-0.521713,-0.113986,-0.403042,0.020579,-0.557429,-0.01858,-0.66748,-0.025396,-0.559772,-0.020204,-0.467108
AGREE,0.0,0.0,0.127494,-0.144007,0.210515,-0.256443,0.286621,-0.306126,0.339693,-0.323818,0.113845,-0.555503,0.167718,-0.747215,0.206606,-0.885804,0.227124,-1.0,0.029023,-0.508681,0.213065,-0.560015,0.283422,-0.417419,0.284916,-0.321258,-0.02192,-0.397624,0.182096,-0.338321,0.19894,-0.234782,0.145072,-0.205713,-0.046371,-0.261561,0.127017,-0.192073,0.138733,-0.130779,0.08251,-0.126558,0.0,0.0,-0.229866,-0.053956,-0.371999,-0.196516,-0.363033,-0.378557,-0.305864,-0.499804,-0.417845,-0.541671,-0.604122,-0.738431,-0.723701,-0.880981,-0.813935,-1.0,-0.281171,-0.641159,-0.402942,-0.636603,-0.392584,-0.484842,-0.359577,-0.384881,-0.141516,-0.66388,-0.268377,-0.582291,-0.284196,-0.437115,-0.274685,-0.343976,0.002336,-0.652568,-0.128838,-0.600702,-0.21192,-0.493388,-0.265864,-0.411146
AGREE,0.0,0.0,0.126403,-0.142116,0.210942,-0.270648,0.29433,-0.325627,0.363817,-0.337988,0.118853,-0.559167,0.17802,-0.748197,0.223186,-0.888803,0.248422,-1.0,0.042342,-0.50969,0.240211,-0.560105,0.313094,-0.414328,0.316909,-0.322514,-0.004115,-0.402881,0.208329,-0.351061,0.215271,-0.238216,0.160024,-0.209325,-0.027558,-0.26971,0.147181,-0.211825,0.15078,-0.144407,0.092742,-0.14107,0.0,0.0,-0.233735,-0.003204,-0.417979,-0.099422,-0.423396,-0.265326,-0.322259,-0.395023,-0.49114,-0.524991,-0.688303,-0.727787,-0.817563,-0.874701,-0.916851,-1.0,-0.351844,-0.654043,-0.450145,-0.6009,-0.413047,-0.439509,-0.363928,-0.355392,-0.200822,-0.684483,-0.296795,-0.561633,-0.285559,-0.418742,-0.260163,-0.351704,-0.04413,-0.669214,-0.156709,-0.562358,-0.190896,-0.438066,-0.199844,-0.364947
AGREE,0.0,0.0,0.128221,-0.139544,0.215619,-0.271298,0.302109,-0.3264,0.370688,-0.322281,0.128313,-0.564941,0.18449,-0.755045,0.23157,-0.891473,0.258055,-1.0,0.045962,-0.514761,0.247508,-0.530737,0.316939,-0.380526,0.312627,-0.289459,-0.003689,-0.403558,0.20993,-0.343669,0.223458,-0.227129,0.170622,-0.198055,-0.027663,-0.268207,0.149935,-0.198669,0.153345,-0.129072,0.094122,-0.127092,0.0,0.0,-0.225442,0.019546,-0.433605,-0.040542,-0.513826,-0.184949,-0.441478,-0.314995,-0.546497,-0.522342,-0.769931,-0.670344,-0.904854,-0.78403,-1.0,-0.886172,-0.414093,-0.649678,-0.534218,-0.543232,-0.485422,-0.34573,-0.423234,-0.25634,-0.261545,-0.676473,-0.360498,-0.498774,-0.35827,-0.325437,-0.334331,-0.265549,-0.102926,-0.645195,-0.212134,-0.540164,-0.24845,-0.394763,-0.250887,-0.317572
AGREE,0.0,0.0,0.127141,-0.147353,0.212209,-0.272751,0.296697,-0.322276,0.363795,-0.320334,0.127403,-0.568009,0.179636,-0.753554,0.224065,-0.891553,0.251574,-1.0,0.045383,-0.517511,0.24411,-0.536936,0.31487,-0.384666,0.31567,-0.293018,-0.006351,-0.404947,0.203344,-0.338913,0.219692,-0.22427,0.170855,-0.193552,-0.034745,-0.267123,0.135989,-0.19975,0.146099,-0.13612,0.092552,-0.134876,0.0,0.0,-0.203922,0.025822,-0.436215,-0.029391,-0.507916,-0.175303,-0.404599,-0.313186,-0.538911,-0.543642,-0.757673,-0.71599,-0.8938,-0.834622,-1.0,-0.940535,-0.40035,-0.667473,-0.521608,-0.567069,-0.462806,-0.362348,-0.391612,-0.270763,-0.244588,-0.69382,-0.347523,-0.52421,-0.329135,-0.341195,-0.294545,-0.273129,-0.08755,-0.664275,-0.201728,-0.567251,-0.226582,-0.415763,-0.216326,-0.337156
AGREE,0.0,0.0,0.13029,-0.149942,0.216237,-0.288717,0.295189,-0.366482,0.35596,-0.393453,0.119341,-0.572883,0.174098,-0.752815,0.216614,-0.889292,0.241482,-1.0,0.032392,-0.519945,0.235081,-0.520947,0.303306,-0.372509,0.30097,-0.280872,-0.020398,-0.403528,0.197471,-0.335867,0.214574,-0.223606,0.165121,-0.192088,-0.046419,-0.263752,0.13435,-0.193554,0.142393,-0.12854,0.087091,-0.125266,0.0,0.0,-0.226942,0.026672,-0.439698,0.022465,-0.564736,-0.060979,-0.520016,-0.174226,-0.579066,-0.474899,-0.776125,-0.5884,-0.900684,-0.658416,-1.0,-0.721718,-0.458049,-0.603798,-0.583241,-0.498256,-0.504776,-0.294695,-0.41937,-0.184872,-0.31316,-0.648306,-0.426674,-0.486454,-0.374141,-0.290483,-0.308548,-0.188168,-0.160941,-0.63369,-0.279612,-0.542737,-0.291083,-0.382557,-0.26608,-0.277392
AGREE,0.0,0.0,0.142449,-0.129371,0.229155,-0.249191,0.301598,-0.314949,0.357823,-0.335242,0.117124,-0.563521,0.169953,-0.748419,0.20847,-0.886381,0.228712,-1.0,0.030649,-0.521151,0.226132,-0.54156,0.295269,-0.385765,0.293169,-0.294048,-0.023105,-0.414917,0.188988,-0.353776,0.206268,-0.230676,0.156698,-0.196148,-0.051725,-0.282217,0.123378,-0.216833,0.136145,-0.146383,0.084182,-0.141319,0.0,0.0,-0.176212,0.066244,-0.36195,0.089257,-0.486206,0.063738,-0.481619,-0.040728,-0.535142,-0.399344,-0.746771,-0.496542,-0.887672,-0.569902,-1.0,-0.637295,-0.435269,-0.523077,-0.559534,-0.378802,-0.463536,-0.163471,-0.365276,-0.057842,-0.303499,-0.568293,-0.410781,-0.374189,-0.332639,-0.168467,-0.252152,-0.07827,-0.158623,-0.553221,-0.277533,-0.439679,-0.261566,-0.256459,-0.217154,-0.159576
AGREE,0.0,0.0,0.140584,-0.131911,0.22425,-0.256241,0.29559,-0.322919,0.353304,-0.328591,0.115297,-0.56715,0.166254,-0.749832,0.206025,-0.886679,0.22819,-1.0,0.032501,-0.521453,0.230515,-0.542132,0.296754,-0.390666,0.292999,-0.299152,-0.017778,-0.412383,0.194079,-0.353218,0.209036,-0.234152,0.159647,-0.19943,-0.043174,-0.277793,0.131664,-0.213112,0.141148,-0.143604,0.088494,-0.137854,0.0,0.0,-0.17923,0.061071,-0.354791,0.079116,-0.471148,0.059501,-0.470333,-0.047003,-0.543798,-0.40115,-0.747017,-0.498679,-0.884321,-0.567578,-1.0,-0.633639,-0.437301,-0.530493,-0.559367,-0.385511,-0.470607,-0.158085,-0.383008,-0.046967,-0.309407,-0.578056,-0.409877,-0.357813,-0.326513,-0.158514,-0.248722,-0.087311,-0.174182,-0.562893,-0.283466,-0.411767,-0.249839,-0.240972,-0.194771,-0.175449
AGREE,0.0,0.0,0.126372,-0.145201,0.210993,-0.27054,0.290728,-0.330317,0.356461,-0.335314,0.109751,-0.568069,0.163395,-0.751127,0.205545,-0.887409,0.231007,-1.0,0.025998,-0.521445,0.226792,-0.554148,0.293633,-0.414414,0.289495,-0.32276,-0.024228,-0.413021,0.191498,-0.352554,0.208142,-0.246682,0.158451,-0.216983,-0.048553,-0.278506,0.132971,-0.211069,0.143308,-0.151336,0.090917,-0.151799,0.0,0.0,-0.180189,0.056337,-0.360377,0.073734,-0.477445,0.066524,-0.484038,-0.031519,-0.540765,-0.407411,-0.747833,-0.490081,-0.8844,-0.551008,-1.0,-0.614772,-0.433445,-0.531282,-0.562133,-0.38157,-0.474964,-0.148122,-0.384067,-0.036208,-0.305309,-0.572717,-0.417345,-0.359465,-0.339325,-0.15199,-0.258852,-0.073314,-0.171899,-0.550912,-0.288805,-0.410353,-0.265662,-0.234765,-0.214062,-0.158509
AGREE,0.0,0.0,0.138521,-0.1403,0.222406,-0.270223,0.289704,-0.338115,0.341638,-0.34308,0.109637,-0.565461,0.161742,-0.751489,0.201486,-0.886684,0.224487,-1.0,0.029728,-0.521224,0.230904,-0.559884,0.291562,-0.394231,0.280871,-0.296957,-0.019693,-0.416035,0.187562,-0.371674,0.20273,-0.244102,0.155273,-0.204845,-0.046852,-0.283047,0.120215,-0.236269,0.138913,-0.166395,0.094473,-0.155331,0.0,0.0,-0.181186,0.060298,-0.360656,0.077355,-0.476628,0.073654,-0.485552,-0.024423,-0.543014,-0.408888,-0.751049,-0.490711,-0.885599,-0.551733,-1.0,-0.618148,-0.437005,-0.52668,-0.562868,-0.371401,-0.475544,-0.138246,-0.383505,-0.023716,-0.30812,-0.564797,-0.417124,-0.351427,-0.339993,-0.146138,-0.259981,-0.065887,-0.173405,-0.541702,-0.288402,-0.410118,-0.262861,-0.238074,-0.20913,-0.161834
AGREE,0.0,0.0,0.13847,-0.147515,0.224654,-0.270737,0.293432,-0.332937,0.337736,-0.330798,0.111257,-0.575863,0.158558,-0.754124,0.197226,-0.888434,0.219023,-1.0,0.026504,-0.528733,0.223976,-0.563812,0.286936,-0.400296,0.277327,-0.304434,-0.02469,-0.418982,0.185652,-0.36419,0.200561,-0.239637,0.149658,-0.203056,-0.051686,-0.282225,0.119862,-0.223863,0.134753,-0.154515,0.085827,-0.147515,0.0,0.0,-0.18239,0.058408,-0.364897,0.074685,-0.48341,0.067969,-0.483385,-0.030895,-0.542362,-0.409805,-0.75054,-0.489309,-0.884924,-0.549285,-1.0,-0.613367,-0.435642,-0.528157,-0.561143,-0.368409,-0.475316,-0.136487,-0.385867,-0.021898,-0.305553,-0.565844,-0.413843,-0.347338,-0.340027,-0.141834,-0.263656,-0.060295,-0.170324,-0.542156,-0.285123,-0.411746,-0.261856,-0.238677,-0.210255,-0.159351
AGREE,0.0,0.0,0.134646,-0.144179,0.221522,-0.266299,0.294849,-0.323876,0.343493,-0.331665,0.114876,-0.571903,0.163202,-0.754398,0.201308,-0.889401,0.225198,-1.0,0.033268,-0.524656,0.226581,-0.564564,0.29147,-0.416701,0.29157,-0.320819,-0.016465,-0.417679,0.191171,-0.355678,0.199572,-0.241097,0.149671,-0.206035,-0.041445,-0.28517,0.126999,-0.220031,0.135883,-0.15655,0.086973,-0.154439,0.0,0.0,-0.183498,0.06342,-0.36956,0.080962,-0.487488,0.061783,-0.498542,-0.03869,-0.556605,-0.420362,-0.75484,-0.525447,-0.886815,-0.594742,-1.0,-0.664265,-0.445719,-0.543761,-0.578127,-0.387352,-0.496972,-0.147199,-0.40971,-0.035,-0.313495,-0.580622,-0.424598,-0.353541,-0.34966,-0.141384,-0.272974,-0.065947,-0.17654,-0.553731,-0.296544,-0.399172,-0.279123,-0.214457,-0.234045,-0.131668
AGREE,0.0,0.0,0.139326,-0.14751,0.22932,-0.276691,0.304567,-0.340218,0.350859,-0.34204,0.118402,-0.575602,0.165874,-0.755744,0.201743,-0.890311,0.22489,-1.0,0.036503,-0.526197,0.231423,-0.559132,0.29509,-0.411903,0.294822,-0.318618,-0.014319,-0.415309,0.192045,-0.357653,0.203101,-0.248421,0.156772,-0.216575,-0.040055,-0.278876,0.127448,-0.216724,0.13943,-0.159049,0.093894,-0.15844,0.0,0.0,-0.18774,0.055193,-0.385746,0.0637,-0.51145,0.045665,-0.503787,-0.046553,-0.552948,-0.456206,-0.752804,-0.567483,-0.885541,-0.643341,-1.0,-0.716544,-0.439525,-0.568016,-0.580224,-0.400669,-0.502602,-0.159373,-0.418808,-0.056626,-0.305929,-0.593159,-0.421757,-0.365858,-0.353766,-0.149582,-0.282642,-0.077608,-0.170668,-0.555053,-0.293486,-0.413604,-0.277929,-0.225268,-0.232359,-0.140852
AGREE,0.0,0.0,0.138588,-0.155298,0.22793,-0.292228,0.306236,-0.358484,0.36407,-0.366985,0.120878,-0.580437,0.175742,-0.759274,0.217251,-0.891216,0.243474,-1.0,0.041953,-0.528194,0.240174,-0.573445,0.301894,-0.419081,0.297359,-0.319242,-0.007192,-0.417262,0.201081,-0.370712,0.206695,-0.254748,0.1546,-0.219912,-0.03276,-0.282975,0.135998,-0.232216,0.143144,-0.164787,0.092127,-0.157214,0.0,0.0,-0.211443,0.042435,-0.422293,0.03629,-0.551588,0.003954,-0.541528,-0.091141,-0.555385,-0.515529,-0.755705,-0.619708,-0.887515,-0.705366,-1.0,-0.787485,-0.436876,-0.612715,-0.591127,-0.451154,-0.528701,-0.204663,-0.44358,-0.079651,-0.30045,-0.622459,-0.438698,-0.408703,-0.38039,-0.183842,-0.301972,-0.083196,-0.161194,-0.572457,-0.301249,-0.447072,-0.292707,-0.265067,-0.241738,-0.172799
AGREE,0.0,0.0,0.150787,-0.182508,0.245744,-0.339232,0.314746,-0.417515,0.35111,-0.401816,0.147073,-0.610234,0.206226,-0.774707,0.245562,-0.895446,0.27273,-1.0,0.067232,-0.548702,0.271001,-0.543944,0.314466,-0.405903,0.295986,-0.321874,0.018527,-0.422123,0.239376,-0.342378,0.23367,-0.246038,0.177139,-0.230119,-0.003437,-0.271578,0.177556,-0.187872,0.165695,-0.124446,0.10297,-0.13174,0.0,0.0,-0.221986,-0.009266,-0.455237,-0.074034,-0.611901,-0.155858,-0.566055,-0.244663,-0.527148,-0.653449,-0.714437,-0.806928,-0.842731,-0.910698,-0.95092,-1.0,-0.404866,-0.741406,-0.591059,-0.586107,-0.538896,-0.341269,-0.452753,-0.215505,-0.269221,-0.733368,-0.437433,-0.522548,-0.397996,-0.297537,-0.321821,-0.183824,-0.134162,-0.659398,-0.292779,-0.539017,-0.307584,-0.363589,-0.26585,-0.254739
AGREE,0.0,0.0,0.16444,-0.155575,0.269058,-0.293686,0.345231,-0.362503,0.393642,-0.359626,0.18905,-0.614198,0.23136,-0.795293,0.274716,-0.909856,0.314627,-1.0,0.089622,-0.560251,0.220483,-0.60607,0.292786,-0.518917,0.319223,-0.453003,0.018096,-0.439982,0.218498,-0.319415,0.25112,-0.253422,0.228274,-0.249863,-0.025791,-0.285211,0.160233,-0.172746,0.176112,-0.133673,0.138776,-0.156357,0.0,0.0,-0.199556,-0.013587,-0.409772,-0.080023,-0.531706,-0.177943,-0.501597,-0.23621,-0.464671,-0.604307,-0.656223,-0.795311,-0.790132,-0.904186,-0.901789,-1.0,-0.338602,-0.682402,-0.528928,-0.589547,-0.497852,-0.399372,-0.432778,-0.339017,-0.208384,-0.666378,-0.39183,-0.509815,-0.38797,-0.327858,-0.35046,-0.27141,-0.084071,-0.588739,-0.24472,-0.479837,-0.29351,-0.341043,-0.301545,-0.275922
AGREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160672,-0.019475,-0.349995,-0.124851,-0.431853,-0.239794,-0.362534,-0.312101,-0.364027,-0.557191,-0.503419,-0.752738,-0.588153,-0.880001,-0.65402,-1.0,-0.25478,-0.626969,-0.386048,-0.532826,-0.335864,-0.331935,-0.264751,-0.262221,-0.144847,-0.62106,-0.267884,-0.462694,-0.21947,-0.29142,-0.159583,-0.252422,-0.039534,-0.569373,-0.15302,-0.44016,-0.128327,-0.307415,-0.082046,-0.281009
AGREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.172403,-0.025956,-0.361818,-0.13349,-0.432282,-0.253288,-0.354097,-0.296311,-0.365635,-0.563729,-0.50426,-0.75343,-0.595687,-0.88105,-0.661759,-1.0,-0.25413,-0.635345,-0.382957,-0.545509,-0.337103,-0.338779,-0.266322,-0.256566,-0.14389,-0.627585,-0.266367,-0.485842,-0.228077,-0.307148,-0.170887,-0.256908,-0.040262,-0.568482,-0.14799,-0.441811,-0.136421,-0.305177,-0.09518,-0.273488
AGREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.163215,-0.009359,-0.316028,-0.085309,-0.404805,-0.188122,-0.362373,-0.264762,-0.38149,-0.534694,-0.509505,-0.742668,-0.598345,-0.878471,-0.660729,-1.0,-0.272563,-0.620925,-0.362265,-0.517197,-0.333016,-0.281591,-0.290197,-0.186829,-0.150273,-0.616776,-0.232842,-0.440425,-0.21166,-0.233853,-0.175842,-0.176712,-0.032866,-0.553161,-0.102486,-0.379509,-0.104562,-0.233682,-0.078003,-0.204917
AGREE,0.0,0.0,0.099276,-0.13942,0.160121,-0.333852,0.163697,-0.501923,0.112925,-0.622925,0.096537,-0.549598,0.129796,-0.759252,0.152316,-0.886398,0.1636,-1.0,0.009795,-0.537378,0.008528,-0.772045,0.060987,-0.651573,0.090527,-0.535514,-0.079194,-0.483482,-0.056519,-0.626594,-0.002572,-0.48042,0.010049,-0.38631,-0.170126,-0.402323,-0.133902,-0.521974,-0.077458,-0.421098,-0.065352,-0.343004,0.0,0.0,-0.165739,-0.024065,-0.323181,-0.113367,-0.387642,-0.22147,-0.322378,-0.305968,-0.341195,-0.539355,-0.468578,-0.74239,-0.549326,-0.877503,-0.60957,-1.0,-0.223501,-0.594002,-0.329563,-0.526093,-0.337569,-0.305252,-0.315311,-0.201607,-0.103523,-0.567944,-0.202203,-0.438092,-0.212071,-0.241828,-0.188802,-0.175553,0.012646,-0.495124,-0.071148,-0.421651,-0.111951,-0.276928,-0.107378,-0.214931
